k,l,r_pri,r_dual,t_local,t_comm,t_encrypt,t_total
45,15,15.460206367990317,0.0,0.06452337600057945,4.462397191673517e-05,0.0,0.06465679098619148
45,16,15.453197144716182,0.0,0.06712245807284489,4.241598071530461e-05,0.0,0.06724258296890184
45,17,15.446712022916046,0.0,0.08174283494008705,4.1207997128367424e-05,0.0,0.08188045804854482
45,18,15.441477634984043,0.0,0.07808820804348215,5.524995503947139e-05,0.0,0.07826129195746034
45,19,15.437244406430878,0.0,0.07936433400027454,4.1000021155923605e-05,0.0,0.07949437497882172
45,20,15.433519214261217,0.0,0.08124579297145829,4.279200220480561e-05,0.0,0.08137054200051352
45,21,11.708628249103278,0.0,0.08025445794919506,5.087495082989335e-05,0.0,0.08040645800065249
45,22,11.70589346804029,0.0,0.0872404599795118,4.487502155825496e-05,0.0,0.08738162502413616
45,23,11.703171654852198,0.0,0.06394649896537885,4.208402242511511e-05,0.0,0.06407133402535692
45,24,11.701680370986999,0.0,0.06491033296333626,4.237500252202153e-05,0.0,0.0650328749907203
45,25,11.699464023682587,0.0,0.06442495895316824,4.3124950025230646e-05,0.0,0.06455483299214393
45,26,6.55920889573612,0.0,0.07393366791075096,4.108401481062174e-05,0.0,0.07405354198999703
45,27,249.88864078094923,0.0,0.09741583396680653,4.0832965169101954e-05,0.0,0.09754520800197497
45,28,92.39927736985788,0.0,0.08965729008195922,4.9209047574549913e-05,0.0,0.08981412503635511
45,29,92.61280596265314,0.0,0.07498366700019687,4.641595296561718e-05,0.0,0.07512637501349673
45,30,6.961750121035326,0.0,0.08187608292791992,6.683304673060775e-05,0.0,0.08207599999150261
45,31,6.961749971177788,0.0,0.06404966698028147,4.087499110028148e-05,0.0,0.06417991599300876
45,32,6.962238152560765,0.0,0.07844608405139297,4.433299181982875e-05,0.0,0.07857829198474064
45,33,9.761078617166525,0.0,0.0694223340251483,6.449996726587415e-05,0.0,0.06959287502104416
45,34,10.997162557338434,0.0,0.08900566794909537,4.037498729303479e-05,0.0,0.0891267090337351
45,35,7.369254851686957,0.0,0.06844524998450652,4.2541942093521357e-05,0.0,0.06856599997263402
45,36,6.5506220849253936,0.0,0.0908599590184167,4.8416026402264833e-05,0.0,0.0910240420489572
45,37,6.550377736437802,0.0,0.1355092919548042,3.7999998312443495e-05,0.0,0.1356149580096826
45,38,6.550133473211165,0.0,0.060894333058968186,6.17919722571969e-05,0.0,0.06106495804851875
45,39,2.815758403739949,0.0,0.07750004198169336,4.237500252202153e-05,0.0,0.07762279198504984
45,40,1.0777212568013557,0.0,0.07366049994016066,3.891700180247426e-05,0.0,0.0737762080389075
45,41,0.0,0.0,0.08692012599203736,5.479203537106514e-05,0.0,0.08710195799358189
46,0,0.0,0.0,0.06970641593215987,4.312500823289156e-05,0.0,0.06981141696451232
46,1,0.0,0.0,0.06913862598594278,5.5583950597792864e-05,0.0,0.0692950839875266
47,0,0.0,0.0,0.06930241599911824,5.841598613187671e-05,0.0,0.06941224995534867
47,1,0.0,0.0,0.06695304199820384,3.9999024011194706e-05,0.0,0.06707404198823497
48,0,0.0,0.0,0.0733218330424279,3.858294803649187e-05,0.0,0.07341445802012458
48,1,0.0,0.0,0.07865150098223239,5.562498699873686e-05,0.0,0.07881179201649502
49,0,0.0,0.0,0.09327079198556021,4.791701212525368e-05,0.0,0.09339066699612886
49,1,0.0,0.0,0.08656616799999028,5.320901982486248e-05,0.0,0.08671712497016415
50,0,0.0,0.0,0.09421650192234665,5.4750998970121145e-05,0.0,0.09433295798953623
50,1,0.0,0.0,0.06224945996655151,3.8707978092134e-05,0.0,0.062369917053729296
51,0,0.0,0.0,0.07719979103421792,5.262496415525675e-05,0.0,0.07731125003192574
51,1,148.5896395276066,0.0,0.23085820698179305,5.858304211869836e-05,0.0,0.23103058303240687
51,2,152.66986687577491,0.0,0.6881650831201114,4.858296597376466e-05,0.0,0.6883149580098689
51,3,93.37732231437518,0.0,0.07311179104726762,3.770797047764063e-05,0.0,0.07322208298137411
51,4,92.24943404462498,0.0,0.06777816597605124,4.8459041863679886e-05,0.0,0.06790212501073256
51,5,16.05575291534726,0.0,0.08286637597484514,4.1458988562226295e-05,0.0,0.08298533299239352
51,6,15.110735829584243,0.0,0.537944832991343,4.050001734867692e-05,0.0,0.5380686249700375
51,7,16.056324645559837,0.0,0.8603000829461962,6.112497067078948e-05,0.0,0.86051404196769
51,8,14.599639031159718,0.0,0.4537357079680078,5.8166973758488894e-05,0.0,0.45389008399797603
51,9,16.477829609297885,0.0,0.888172416947782,5.3833937272429466e-05,0.0,0.8883328749798238
51,10,16.091008700315747,0.0,0.9850399170536548,6.9500005338341e-05,0.0,0.9852362080127932
51,11,10.10159475149684,0.0,0.06129574996884912,3.820803249254823e-05,0.0,0.06140704097924754
51,12,5.197053020092682,0.0,0.06207554193679243,3.979104803875089e-05,0.0,0.06218841701047495
51,13,7.5035577297421625,0.0,0.0636818750645034,5.283299833536148e-05,0.0,0.06382924999343231
51,14,4.716191383117625,0.0,0.06915941700572148,4.241697024554014e-05,0.0,0.06929129199124873
51,15,5.896650785026594,0.0,0.06464679195778444,5.324999801814556e-05,0.0,0.06478420796338469
51,16,5.901675093090276,0.13481756287148094,0.06489095807773992,4.212500061839819e-05,0.0,0.06501220900099725
51,17,219.80329398070748,0.13481756287148094,0.06239949999144301,4.775001434609294e-05,0.0,0.06254008295945823
51,18,217.13875459883698,0.0,0.07933449995471165,4.2625004425644875e-05,0.0,0.07945845799986273
51,19,104.0893723579119,0.0,0.09519674995681271,4.495901521295309e-05,0.0,0.09533545898739249
51,20,102.62759217509873,0.0,0.5594335850328207,4.958396311849356e-05,0.0,0.559586625022348
51,21,104.12285171584412,0.0,0.3449487930047326,4.095799522474408e-05,0.0,0.34507337503600866
51,22,18.11902423237467,0.0,0.32462533301441,4.075095057487488e-05,0.0,0.3247547090286389
51,23,17.417977215002402,0.0,0.37796087603783235,4.170800093561411e-05,0.0,0.3780892920331098
51,24,17.516354068059275,0.0,0.41930812603095546,4.066602559760213e-05,0.0,0.4194550419924781
51,25,19.855077070137128,0.0,0.4860025009838864,3.9457983803004026e-05,0.0,0.4861250829999335
51,26,20.913938612711895,0.0,0.534379750082735,4.3418025597929955e-05,0.0,0.5345182079472579
51,27,22.208932460159417,0.0,0.7013408339698799,5.595892434939742e-05,0.0,0.701527500001248
51,28,22.45380829290542,0.0,0.9774566249107011,4.308403003960848e-05,0.0,0.9775950839975849
51,29,22.563692797364112,0.0,1.1449219570495188,3.962492337450385e-05,0.0,1.145050082996022
51,30,22.662517562364158,0.0,0.7363513339078054,4.9209047574549913e-05,0.0,0.7365006660111248
51,31,22.955387099030943,0.0,0.8321656670304947,5.1291019190102816e-05,0.0,0.8323312079883181
51,32,22.89724422595802,0.0,0.8953483739751391,6.979104364290833e-05,0.0,0.8955540409660898
51,33,23.10934968776344,0.0,0.06393374892650172,3.8707978092134e-05,0.0,0.06404133298201486
51,34,23.385051370073604,0.0,0.06242187594762072,3.8375030271708965e-05,0.0,0.06253691698657349
51,35,23.586074132187655,0.0,0.07032033411087468,4.2832980398088694e-05,0.0,0.07044399995356798
51,36,23.731201720862245,0.0,0.0603476251126267,3.7582998629659414e-05,0.0,0.06044583296170458
51,37,23.78050529684554,0.0,0.9395757489837706,6.991700502112508e-05,0.0,0.9397674159845337
51,38,23.88611585817351,0.0,0.07112279202556238,4.525005351752043e-05,0.0,0.0712570829782635
51,39,23.989683143704042,0.0,0.06650533195352182,4.070799332112074e-05,0.0,0.06662212498486042
51,40,24.066033123480594,0.0,0.08610799902817234,4.4249987695366144e-05,0.0,0.08624416700331494
51,41,22.456123272750943,0.0,0.7996371650369838,6.791600026190281e-05,0.0,0.7998449160368182
51,42,18.86847159610808,0.0,0.08682495908578858,5.212501855567098e-05,0.0,0.08698820800054818
51,43,14.527828338073391,0.0,0.08269366604508832,5.841691745445132e-05,0.0,0.0828647919697687
51,44,10.078069112824398,0.0,0.09039287600899115,4.841701593250036e-05,0.0,0.09055641602026299
51,45,5.892412529626533,0.0,0.0669684589956887,4.604097921401262e-05,0.0,0.06711979198735207
51,46,2.1627440257211425,0.0,0.9257556669763289,4.058296326547861e-05,0.0,0.9258923750021495
51,47,0.0,0.0,0.0790437909308821,5.541701102629304e-05,0.0,0.07921120902756229
52,0,0.0,0.0,0.7754285829141736,4.120898665860295e-05,0.0,0.7755277910036966
52,1,0.0,0.0,0.05815416801488027,4.616600926965475e-05,0.0,0.058277249976526946
53,0,0.0,0.0,0.0630065849982202,4.704197635874152e-05,0.0,0.06310595897957683
53,1,0.0,0.0,0.0795547500019893,5.483295535668731e-05,0.0,0.07974012498743832
54,0,0.0,0.0,0.08060570800444111,4.174996865913272e-05,0.0,0.08071041700895876
54,1,0.0,0.0,0.07847104303073138,4.7208042815327644e-05,0.0,0.07861825003055856
55,0,0.0,0.0,0.07035412598634139,4.63749747723341e-05,0.0,0.07046854199143127
55,1,0.0,0.0,0.08328462392091751,4.3041014578193426e-05,0.0,0.08342541701858863
56,0,0.0,0.0,0.06321358302375302,4.049902781844139e-05,0.0,0.06329641601769254
56,1,0.0,0.0,0.08105324901407585,4.495796747505665e-05,0.0,0.08117137500084937
57,0,0.0,0.0,0.06070516706677154,3.750098403543234e-05,0.0,0.06077999999979511
57,1,0.0,0.0,0.0714732069754973,4.833302227780223e-05,0.0,0.07160891697276384
58,0,0.0,0.0,0.8349756239913404,7.320899749174714e-05,0.0,0.8351230419939384
58,1,0.6799094837623976,0.0,0.08231212495593354,4.295899998396635e-05,0.0,0.08244729205034673
58,2,0.0,0.0,0.06011287501314655,5.1499984692782164e-05,0.0,0.06026195897720754
59,0,0.0,0.0,0.10441329196328297,5.0125003326684237e-05,0.0,0.10451470897533
59,1,57.52685546875,0.0,0.08945970906643197,4.395900759845972e-05,0.0,0.08957983402069658
59,2,211.8576209993687,0.0,0.839133583009243,6.320799002423882e-05,0.0,0.8393427080009133
59,3,345.2822045364303,0.0,1.2900309160468169,0.00010075001046061516,0.0,1.2902700409758836
59,4,288.38598766292876,0.0,1.1414365009986795,6.84990081936121e-05,0.0,1.1416355409892276
59,5,153.74834449563795,0.0,0.4664010839769617,5.083397263661027e-05,0.0,0.466551374993287
59,6,153.28536993678338,0.0,1.3356773349223658,6.779201794415712e-05,0.0,1.3358863330213353
59,7,155.0608828907786,0.0,0.7382631249492988,5.024997517466545e-05,0.0,0.7384199589723721
59,8,46.78262599835039,0.0,0.16929708200041205,6.491702515631914e-05,0.0,0.16948420798871666
59,9,21.685847729327108,0.0,0.8769970419816673,4.6583067160099745e-05,0.0,0.8771482089650817
59,10,22.593475503877386,0.0,0.6755572510301135,4.425097722560167e-05,0.0,0.6756915830192156
59,11,22.7839447878046,0.0,0.8779846249963157,4.5124965254217386e-05,0.0,0.8781331250211224
59,12,23.105512897598373,0.0,0.8636137909488752,6.591703277081251e-05,0.0,0.8637934590224177
59,13,23.320619072279598,0.0,0.30507024901453406,3.9665959775447845e-05,0.0,0.3052048750105314
59,14,23.50278054054686,0.0,0.07180579198757187,3.8457976188510656e-05,0.0,0.07190770900342613
59,15,23.619167162111324,0.0,0.07286345900502056,3.7999998312443495e-05,0.0,0.07296370796393603
59,16,23.724952283757958,0.0,0.0736131250159815,5.845900159329176e-05,0.0,0.07377466699108481
59,17,24.012663286763072,0.0,0.07343075011158362,5.1957962568849325e-05,0.0,0.07359016698319465
59,18,24.222949119056423,0.0,0.06632591696688905,3.879104042425752e-05,0.0,0.06643812503898516
59,19,24.375872227723505,0.0,0.09892704209778458,6.504205521196127e-05,0.0,0.09909575001802295
59,20,24.48665981243449,0.0,0.07311824994394556,4.216597881168127e-05,0.0,0.07324016699567437
59,21,24.568316430139234,0.0,0.07379545801086351,3.8792029954493046e-05,0.0,0.07391420798376203
59,22,24.627493241740424,0.0,0.08439541602274403,4.633300704881549e-05,0.0,0.08453033299883828
59,23,24.68854507495385,0.0,0.08435670798644423,6.254197796806693e-05,0.0,0.08452724997187033
59,24,24.747599816241916,0.0,0.07294762594392523,4.1457999031990767e-05,0.0,0.07306695898296311
59,25,24.79146341410341,0.0,0.08303208200959489,5.8582983911037445e-05,0.0,0.08319504099199548
59,26,24.82313398182918,0.0,0.07710100099211559,6.600102642551064e-05,0.0,0.07729124999605119
59,27,24.84634470310229,0.0,0.06604254199191928,4.708307096734643e-05,0.0,0.06617279100464657
59,28,24.863347028578637,0.0,0.07956558204023167,3.900006413459778e-05,0.0,0.07967137498781085
59,29,24.87571671387709,0.0,0.08298696007113904,4.0542043279856443e-05,0.0,0.08310029102722183
59,30,24.88513909622258,0.0,0.061402208055369556,5.558301927521825e-05,0.0,0.0615431250189431
59,31,24.891615988331495,0.0,0.672793627018109,6.591604324057698e-05,0.0,0.6729785000206903
59,32,24.89678882309738,0.0,0.06625279103172943,4.6083994675427675e-05,0.0,0.06639354198705405
59,33,24.900540247056227,0.0,0.08102608303306624,3.816699609160423e-05,0.0,0.08113070804392919
59,34,24.90296129062928,0.0,0.07603366608964279,3.816693788394332e-05,0.0,0.07613258302444592
59,35,24.905215944489996,0.0,0.06327870994573459,4.687596810981631e-05,0.0,0.0634089580271393
59,36,24.906740782597126,0.0,0.0665043739718385,7.850094698369503e-05,0.0,0.06671550002647564
59,37,24.907935707390777,0.0,0.0918478739913553,6.13329466432333e-05,0.0,0.09208233404206112
59,38,202.8122518235411,0.0,0.0839802089612931,5.5750017054378986e-05,0.0,0.08415200002491474
59,39,24.909303683750913,0.0,0.9073423760128208,4.562496906146407e-05,0.0,0.9075244580162689
59,40,24.909506572687384,0.0,0.06907437602058053,4.6166940592229366e-05,0.0,0.06921991700073704
59,41,24.90993080962931,0.0,0.7561813750071451,7.108302088454366e-05,0.0,0.7563814169843681
59,42,24.910338681964163,0.0,0.07256033294834197,5.1125010941177607e-05,0.0,0.07270270795561373
59,43,24.91073480486112,0.0,0.11770766705740243,6.108405068516731e-05,0.0,0.11788758402690291
59,44,24.91112249190853,0.0,0.12264733400661498,5.3916999604552984e-05,0.0,0.12280941696371883
59,45,61.233154296875,0.0,0.0761053740279749,4.595902282744646e-05,0.0,0.07623391697416082
59,46,23.27162261468675,0.0,0.10308437491767108,4.0417013224214315e-05,0.0,0.10320595803204924
59,47,20.985986031054125,0.0,0.0644800829468295,5.6374992709606886e-05,0.0,0.06466170802013949
59,48,17.000826964097296,0.0,0.064047918014694,4.6250002924352884e-05,0.0,0.06419895798899233
59,49,12.463793260844078,0.0,0.9401106649893336,6.137503078207374e-05,0.0,0.9402871249476448
59,50,7.947525477594354,0.0,0.07146125007420778,4.5417051296681166e-05,0.0,0.07160504203056917
59,51,3.775619914308429,0.0,0.08301812398713082,4.058296326547861e-05,0.0,0.08314270799746737
59,52,14.2781982421875,0.0,0.7685222080908716,5.445699207484722e-05,0.0,0.7686811659950763
59,53,0.0,0.0,0.08336870797211304,3.841693978756666e-05,0.0,0.0834882499766536
60,0,0.0,0.0,0.06279525003628805,4.0624989196658134e-05,0.0,0.06288295896956697
60,1,53.84046490742428,0.0,0.07754558400483802,5.6958000641316175e-05,0.0,0.0776891250279732
60,2,57.1108647423153,0.0,0.06051141693023965,3.691698657348752e-05,0.0,0.06062166701303795
60,3,0.0,0.0,0.06471495795994997,5.079206312075257e-05,0.0,0.06483474996639416
61,0,0.0,0.0,0.6623063330189325,6.258400389924645e-05,0.0,0.6624235829804093
61,1,0.0,0.0,0.056071334052830935,3.9000005926936865e-05,0.0,0.05618616699939594
62,0,0.0,0.0,0.06082566606346518,5.024997517466545e-05,0.0,0.060918834002222866
62,1,0.0,0.0,0.05487704201368615,3.691599704325199e-05,0.0,0.05497700005071238
63,0,0.0,0.0,0.061073085002135485,3.945804201066494e-05,0.0,0.06115050002699718
63,1,0.0,0.0,0.07922674994915724,4.595902282744646e-05,0.0,0.07935583300422877
64,0,0.0,0.0,0.0695292490418069,4.179199459031224e-05,0.0,0.06962966598803177
64,1,0.0,0.0,0.06244754296494648,3.9999024011194706e-05,0.0,0.06257274997187778
65,0,0.0,0.0,0.06372833397472277,5.124899325892329e-05,0.0,0.06385854101972654
65,1,0.0,0.0,0.07345424999948591,4.220806295052171e-05,0.0,0.07357854204019532
66,0,0.0,0.0,0.09528816601959988,4.641595296561718e-05,0.0,0.09538941702339798
66,1,0.0,0.0,0.0803334999945946,3.966601798310876e-05,0.0,0.08045545901404694
67,0,0.0,0.0,0.07051937497453764,4.195794463157654e-05,0.0,0.07061604200862348
67,1,48.41776496378501,0.0,0.08522841590456665,4.587502917274833e-05,0.0,0.08536637498764321
67,2,0.0,0.0,0.07260391500312835,3.9541046135127544e-05,0.0,0.07270958297885954
68,0,0.0,0.0,0.05725475098006427,3.9999024011194706e-05,0.0,0.05733545799739659
68,1,0.0,0.0,0.0637722079991363,4.408392123878002e-05,0.0,0.06390029203612357
69,0,0.0,0.0,0.06844591605477035,5.591596709564328e-05,0.0,0.0685661660390906
69,1,0.0,0.0,0.06159333302639425,3.99160198867321e-05,0.0,0.06170679198112339
70,0,0.0,0.0,0.08631616499042138,3.908301005139947e-05,0.0,0.0863949169870466
70,1,0.0,0.0,0.07004479208262637,4.025001544505358e-05,0.0,0.07015475002117455
71,0,0.0,0.0,0.10873570898547769,5.8833975344896317e-05,0.0,0.10884412500308827
71,1,10.539472704101456,0.0,0.10995250003179535,4.5082997530698776e-05,0.0,0.11008312500780448
71,2,39.76105215298979,0.0,0.10933487495640293,5.604099715128541e-05,0.0,0.10949208296369761
71,3,0.0,0.0,0.059735666029155254,4.0249957237392664e-05,0.0,0.0598557079792954
72,0,0.0,0.0,0.06102391704916954,4.491698928177357e-05,0.0,0.06112816696986556
72,1,0.0,0.0,0.06162233400391415,4.2625004425644875e-05,0.0,0.06174433301202953
73,0,0.0,0.0,0.06512729200767353,4.479195922613144e-05,0.0,0.06522175000282004
73,1,0.0,0.0,0.07830658304737881,4.212500061839819e-05,0.0,0.07842162501765415
74,0,0.0,0.0,0.0635474169976078,4.512601299211383e-05,0.0,0.06365666695637628
74,1,38.75782164461081,0.0,0.07451358297839761,6.174994632601738e-05,0.0,0.07469754200428724
74,2,105.78922113663695,0.0,1.0115635840338655,4.520697984844446e-05,0.0,1.0116997919976711
74,3,242.39966391987707,0.0,0.09929079096764326,5.841598613187671e-05,0.0,0.099437166005373
74,4,97.07735107324201,0.0,0.06149687396828085,3.791699418798089e-05,0.0,0.061602833040524274
74,5,96.9887446016619,0.0,0.06224324996583164,3.7958030588924885e-05,0.0,0.0623444170341827
74,6,5.5594862765552655,0.0,0.7725479169166647,7.662497228011489e-05,0.0,0.7727523749927059
74,7,7.86525195303199,0.0,0.08088862599106506,3.966601798310876e-05,0.0,0.0810047080158256
74,8,6.932514973702915,0.0,0.07583370804786682,4.558300133794546e-05,0.0,0.07595583295915276
74,9,7.796408652611177,0.0,0.09175050002522767,4.070799332112074e-05,0.0,0.09186612500343472
74,10,7.495977527065541,0.0,0.06590254098409787,3.829097840934992e-05,0.0,0.06601462501566857
74,11,7.656571991294239,0.0,0.0879109570523724,5.0084025133401155e-05,0.0,0.08805695897899568
74,12,4.432248067575003,0.0,0.7372232499765232,4.520796937867999e-05,0.0,0.737364583008457
74,13,2.631569061705978,0.0,0.5694685399648733,5.058397073298693e-05,0.0,0.5696181250386871
74,14,0.0,0.0,0.07227983296616003,4.637398524209857e-05,0.0,0.07242587499786168
75,0,0.0,0.0,0.0838892079773359,3.958394518122077e-05,0.0,0.08397808304289356
75,1,0.0,0.0,0.06265470909420401,4.062504740431905e-05,0.0,0.06278404197655618
76,0,0.0,0.0,0.06147949997102842,4.191702464595437e-05,0.0,0.061581125017255545
76,1,0.0,0.0,0.07734620693372563,3.962602932006121e-05,0.0,0.07746183301787823
77,0,0.0,0.0,0.07420550001552328,3.783294232562184e-05,0.0,0.07428449997678399
77,1,0.0,0.0,0.05449933302588761,3.725104033946991e-05,0.0,0.05459941702429205
78,0,0.0,0.0,0.06989620893727988,5.7000957895070314e-05,0.0,0.07001929101534188
78,1,0.0,0.0,0.07145495899021626,4.191597690805793e-05,0.0,0.07159437501104549
79,0,0.0,0.0,0.06218666606582701,4.175002686679363e-05,0.0,0.06227729102829471
79,1,0.0,0.0,0.062197665974963456,7.449998520314693e-05,0.0,0.06235995900351554
80,0,0.0,0.0,0.06421974999830127,4.1457999031990767e-05,0.0,0.06431654200423509
80,1,0.0,0.0,0.08091587503440678,4.062504740431905e-05,0.0,0.08103512501111254
81,0,0.0,0.0,0.0628439579741098,4.1499966755509377e-05,0.0,0.06293862499296665
81,1,0.0,0.0,0.06489891797536984,4.4459011405706406e-05,0.0,0.0650225420249626
82,0,0.0,0.0,0.07771983195561916,9.3416019808501e-05,0.0,0.07786712498636916
82,1,0.0,0.0,0.06478079303633422,5.48739917576313e-05,0.0,0.06493308302015066
83,0,0.0,0.0,0.06320470798527822,4.47490019723773e-05,0.0,0.06329808302689344
83,1,0.0,0.0,0.06905295903561637,4.533398896455765e-05,0.0,0.06918104202486575
84,0,0.0,0.0,0.06629283388610929,3.720703534781933e-05,0.0,0.06637254101224244
84,1,0.0,0.0,0.06840558303520083,7.670896593481302e-05,0.0,0.06859849998727441
85,0,0.0,0.0,0.05584737495519221,3.820803249254823e-05,0.0,0.055929250025656074
85,1,0.0,0.0,0.07970499998191372,5.441700341179967e-05,0.0,0.07987070898525417
86,0,0.0,0.0,0.08394625096116215,6.699998630210757e-05,0.0,0.08410270902095363
86,1,0.0,0.0,0.850642666046042,7.620803080499172e-05,0.0,0.8508509999956004
87,0,0.0,0.0,0.061264874995686114,5.6292046792805195e-05,0.0,0.06138370797270909
87,1,0.0,0.0,0.8822300820611417,5.341705400496721e-05,0.0,0.8824030839605257
88,0,0.0,0.0,0.06282608286710456,4.016701132059097e-05,0.0,0.06291829195106402
88,1,0.0,0.0,0.058242374972905964,4.658300895243883e-05,0.0,0.058376000029966235
89,0,0.0,0.0,0.9278605009312741,0.00010366702917963266,0.0,0.9280269590090029
89,1,0.0,0.0,0.8914877920178697,6.779195973649621e-05,0.0,0.8917024999973364
90,0,0.0,0.0,0.07364441803656518,3.920897142961621e-05,0.0,0.0737265000352636
90,1,0.0,0.0,0.06013258401071653,3.845803439617157e-05,0.0,0.06024091597646475
91,0,0.0,0.0,0.06386424996890128,6.475101690739393e-05,0.0,0.06398637499660254
91,1,0.0,0.0,0.05747945694020018,4.466704558581114e-05,0.0,0.05760470899986103
92,0,0.0,0.0,0.06431083398638293,3.8125086575746536e-05,0.0,0.06439424998825416
92,1,0.0,0.0,0.07307383290026337,3.766705049201846e-05,0.0,0.07317550003062934
93,0,0.0,0.0,0.06543612503446639,4.424992948770523e-05,0.0,0.06552404200192541
93,1,0.0,0.0,0.7093384170439094,5.0498987548053265e-05,0.0,0.7094928339938633
94,0,0.0,0.0,0.06293233309406787,3.933400148525834e-05,0.0,0.06302408297779039
94,1,0.0,0.0,0.06433174991980195,4.579202504828572e-05,0.0,0.0644784169853665
95,0,0.0,0.0,0.06664179207291454,4.441599594429135e-05,0.0,0.06673549994593486
95,1,0.0,0.0,0.07068912603426725,3.9083999581635e-05,0.0,0.07081025000661612
